,subject_id,relation,object_id,question,subject_name,object_name,qid,topic_words,topic_words_names,golden_word,golden_word_name,word_score,type,type_name
204,/m/02j65g,/location/location/containedby,/m/018_v7,Where is abu located?,Abu,Yamaguchi Prefecture,204,"[u'/m/05t38nw', u'/m/0glzv', u'/m/0fj08q', u'/m/04y95bf', u'/m/04mfvz', u'/m/06rx4_', u'/m/0whpm0h', u'/m/02w4t9m', u'/m/06v4lf', u'/m/064ltyn', u'/m/02j65g']","[u'Abu', u'Abu Qir', u'Abu Dujana', u'Abu al-Abbas Iranshahri', u""Abu Ma'shar al-Balkhi"", u'Abu Dhar al-Ghifari', u'Jabal Abu Rumayl', u'Abu Asim Azmi', u'Abu Qir Bay', u""Abu'l-Faraj ibn al-Jawzi"", u'Abu']",/m/02j65g,Abu,"[1.05346, 0.75, 0.75, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.005009, 2.0]",/m/01m9,City/Town/Village
205,/m/0hqtbrn,/medicine/drug_formulation/legal_status,/m/01_7r6,whats the legal status of levofloxacin 750 tablet,Levofloxacin 750 tablet,Prescription drug,205,"[u'/m/0hqrzhd', u'/m/0hqhtwv', u'/m/0hqk7mf', u'/m/0bh9flk', u'/m/0hqm99c', u'/m/0hqqp2y', u'/m/0hqmz_8', u'/m/0hqj7ns', u'/m/0jxmp88', u'/m/0jx8khp', u'/m/0hqtbrn']","[u'Nabumetone 750 tablet', u'Tums Smoothies 750 tablet', u'Tums Smoothies 750 tablet', u'Tablet computer', u'Guanfacine 1 tablet', u'Avalide 150/12.5 tablet', u'Tizanidine 4 tablet', u'Clozapine 50 tablet', u'Microgestin 1.5/0.03 tablet', u'Tenoretic 50/25 tablet', u'Levofloxacin 750 tablet']",/m/0hqtbrn,Levofloxacin 750 tablet,"[0.666667, 0.583333, 0.583333, 0.416667, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 2.0]",/m/0h5s0dq,Drug formulation
206,/m/084rhk,/base/aareas/schema/administrative_area/administrative_children,/m/050pvw,what is the administrative child of zou?,Zou,Bohicon,206,"[u'/m/027ng9t', u'/m/0h8986c', u'/m/0gtxjd', u'/m/03cvlxt', u'/m/026xcz3', u'/m/02pn0c_', u'/m/02hx2x4', u'/m/0bn0mp3', u'/m/03d772_', u'/m/037v8w4', u'/m/084rhk']","[u'Zou Shiming', u'Jingzhi Zou', u'Zou Yan', u'Zou Yu', u'Zou Kai', u'Zou Jie', u'Zou language', u'Shan Zou Zhou', u'Waarom heeft niemand mij verteld dat het zo erg zou worden in Afghanistan', u'Ik zou je het liefste in een doosje willen doen', u'Zou']",/m/084rhk,Zou,"[0.76269, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.666667, 0.538462, 0.535714, 2.0]",/m/02hpz31,Administrative Division
207,/m/0h6s4q,/book/book/genre,/m/016chh,what genre is the book in the line of fire: a memoir,In the Line of Fire: A Memoir,Memoir,207,"[u'/m/0gxdg0z', u'/m/0vshzv4', u'/m/0v9q8h2', u'/m/0n4rfk', u'/m/02_41', u'/m/0cl4bdc', u'/m/0fj2_g', u'/m/04j27rd', u'/m/0jwgn66', u'/m/02vkxb6', u'/m/0h6s4q']","[u'Investigative Reports: In the Line of Fire', u'Line', u'Fire', u'Fire', u'Fire', u'In the Line of Duty: Blaze of Glory', u'In the Cards', u'Eyes of Fire', u'In The Middle', u'In the Garden', u'In the Line of Fire: A Memoir']",/m/0h6s4q,In the Line of Fire: A Memoir,"[0.625, 0.5625, 0.5625, 0.5625, 0.5625, 0.472222, 0.458333, 0.458333, 0.458333, 0.458333, 2.0]",/m/01xryvm,Book
208,/m/0gys49f,/people/person/gender,/m/05zppz,What is Alan Pierson's gender?,Alan Pierson,Male,208,"[u'/m/03j3b59', u'/m/02r8299', u'/m/0mwfj1l', u'/m/0b5gps', u'/m/0w1rmrf', u'/m/0jl0987', u'/m/0h97z_n', u'/m/0h71_s', u'/m/0jvhpn', u'/m/06rclx', u'/m/0gys49f']","[u'alan', u'Alan Ryan', u'Alan Bookbinder', u'Alan Broadbent', u'Alan Gibbs', u'Alan Garner', u'Alan Dossor', u'Alan Harper', u'Alan Uger', u'Alan Mills', u'Alan Pierson']",/m/0gys49f,Alan Pierson,"[0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/0kpv1m,Musical Artist
209,/m/0m7l80t,/music/release_track/release,/m/049p6cb,Which album is 1984 off of,1984,"Rap Beats, Volume 1",209,"[u'/m/0l_4j0v', u'/m/0_6p646', u'/m/0_k3pcv', u'/m/0lz9s', u'/m/0l6f75v', u'/m/04yltp2', u'/m/0pd58dh', u'/m/0ntw062', u'/m/0sq8twx', u'/m/04yltfw', u'/m/0m7l80t']","[u'1984', u'1984', u'1984', u'Nineteen Eighty-Four', u'1984', u'1984', u'1984', u'1984', u'1984', u'1984', u'1984']",/m/0m7l80t,1984,"[1.000018, 1.0, 1.0, 0.24919, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 2.0]",,
210,/m/02ppz65,/book/book/genre,/m/01jfsb,what is the genre of the book the hydrofoil mystery,The Hydrofoil Mystery,Thriller,210,"[u'/m/0fw8w10', u'/m/0c7d1nm', u'/m/03c_1zk', u'/m/01m_z8b', u'/m/05zs18m', u'/m/063yy9w', u'/m/01rf2xh', u'/m/03fhg0n', u'/m/0fyk_9c', u'/m/0g7kxqz', u'/m/02ppz65']","[None, u'The prince', u'The Finest', u'The Crocketts', u'Mystery 6', u'The Funeral', u'The Showdown', u'The Blackening', u'The Glossines', u'The Cocoon', u'The Hydrofoil Mystery']",/m/02ppz65,The Hydrofoil Mystery,"[0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 2.0]",/m/01xryvm,Book
211,/m/06q27w,/cvg/computer_videogame/cvg_genre,/m/025zzc,which video game genre is sauerbraten (game),Cube 2: Sauerbraten,Action game,211,"[u'/m/047t99', u'/m/06q27w']","[u'Sauerbraten', u'Cube 2: Sauerbraten']",/m/06q27w,Cube 2: Sauerbraten,"[1.693408, 0.92851]",/m/021y6mf,Video Game
212,/m/05gxwh,/people/person/nationality,/m/0345h,What was the nationality of  franz roh,Franz Roh,Germany,212,"[u'/m/0djx707', u'/m/0322nh', u'/m/05mv5v7', u'/m/08fqp9', u'/m/0cgk490', u'/m/0fps0_v', u'/m/04glxr', u'/m/0c6w6sj', u'/m/0bg86z', u'/m/0wp_198', u'/m/05gxwh']","[None, u'Franz Halder', u'Franz Murer', u'Franz Stock', None, u'Franz Abraham', u'Franz Oppenheimer', u'Franz Baum', u'Franz Schlegelberger', u'Thomas Franz', u'Franz Roh']",/m/05gxwh,Franz Roh,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/01y2hcj,Visual Artist
213,/m/0kpzy,/location/location/contains,/m/01zds4z,"what is the zip code for alameda county, california",Alameda County,94536,213,"[u'/m/069457y', u'/m/0l44brz', u'/m/0x7nhjx', u'/m/0m8m9w_', u'/m/0g1bgzs', u'/m/0ltswcg', u'/m/0mxpnp', u'/m/0q_vxs', u'/m/0r4598', u'/m/0lv6tkj', u'/m/0kpzy']","[u'Alameda County', u'California', u'California', u'California', u'California', u'California', u'California', u'California', u'California', u'California', u'Alameda County']",/m/0kpzy,Alameda County,"[0.75, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 2.0]",/m/0kpym_,US County
214,/m/0bj4dwb,/film/film/language,/m/04306rv,the film die sehnsucht des herzens was produced in what language,Die Sehnsucht des Herzens,German Language,214,"[u'/m/035bsmt', u'/m/050wwb', u'/m/0278t2p', u'/m/07_181', u'/m/0dyf5s_', u'/m/0261cmx', u'/m/08927b', u'/m/0gjd3b_', u'/m/0c1kwp', u'/m/01wv24_', u'/m/0bj4dwb']","[u'Die Band', u'Die Krupps', u'Des Clarke', u'Die Skeptiker', u'Die Zauberfl\xf6te', u'Des McAleenan', u'Die Bad', u'Die Unbesiegbaren', u'Die Burger', u'Alio Die', u'Die Sehnsucht des Herzens']",/m/0bj4dwb,Die Sehnsucht des Herzens,"[0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 2.0]",/m/0jsg2m,Film
215,/m/0q5hw,/influence/influence_node/influenced,/m/056qc9,Who influenced jerry seinfeld,Jerry Seinfeld,Steve Hofstetter,215,"[u'/m/0_fzw1_', u'/m/0gc84jm', u'/m/0svr60q', u'/m/0b1xzp', u'/m/0g8fym', u'/m/0bs0hdh', u'/m/02sjf5', u'/m/04kb3bp', u'/m/0641cc1', u'/m/0d4_8c', u'/m/0q5hw']","[u'Jerry Brown', u'Jerry Hernandez', u'Jerry Brown', u'Jerry Ferrara', u'Jerry Girard', u'Jerry Sweeney', u'Jerry Orbach', u'Jerry Richards', u'Jerry Nyman', u'Jerry Robertson', u'Jerry Seinfeld']",/m/0q5hw,Jerry Seinfeld,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/02_7frv,Celebrity
216,/m/05wkw,/visual_art/visual_art_form/artists,/m/03qrm0,which photography artist is best known for the american west landscape?,Photography,Robert Adams,216,"[u'/m/0hnf0cs', u'/m/0c3655w', u'/m/0x0klmp', u'/m/01qm6l', u'/m/026q1b1', u'/m/04w8ttb', u'/m/0zv8256', u'/m/06y_h0l', u'/m/0gb5lrz', u'/m/068jd', u'/m/05wkw']","[u'Photography', u'Photography', u'Photography', u'Underwater photography', u'Sports photography', u'Quick Snap Guide to Digital Photography', u'Eric W. Pohl Photography & Design', u'Image and Memory: Photography From Latin America 1866-1994', u'Photography Exhibit Commemorates 150th Anniversary of American Civil War (part 2)', u'Photograph', u'Photography']",/m/05wkw,Photography,"[1.000004, 1.000004, 1.0, 0.75, 0.75, 0.583333, 0.583333, 0.555556, 0.538462, 0.015119, 2.0]",/m/01y2hbd,Visual Art Form
217,/m/02lx2r,/music/album_release_type/albums,/m/01mc77h,what was released as an album,Album,Classic Cuts,217,"[u'/m/05n5cys', u'/m/01kszg9', u'/m/0h95_75', u'/m/01n7y03', u'/m/0dtch4m', u'/m/0302kgc', u'/m/01hr2bq', u'/m/09gh7jr', u'/m/04_133q', u'/m/01m3y3n', u'/m/02lx2r']","[u'album', u'Second Album', u'Blue Album', u'Third Album', u'Christmas Album', u'Blue Album', u'Blue Album', u'B Album', u'Album II', u'Vision Creation Newsun', u'Album']",/m/02lx2r,Album,"[1.000008, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.023523, 2.0]",,
218,/m/0vxdyfw,/music/album/releases,/m/0w04nhm,What is a song from olympia,Olympia,Olympia,218,"[u'/m/0fpf233', u'/m/0sj736t', u'/m/0l02071', u'/m/03f4wz7', u'/m/0p3lns', u'/m/0dmmjpw', u'/m/02bpqvr', u'/m/0_jvzqg', u'/m/0y9sfj5', u'/m/0yclb97', u'/m/0vxdyfw']","[u'Olympia', u'Olympia', u'Olympia', u'Olympia', u'Olympia', u'Olympia', u'Olympia', u'Olympia', u'Olympia', u'Olympia', u'Olympia']",/m/0vxdyfw,Olympia,"[1.000007, 1.000007, 1.000007, 1.000007, 1.000007, 1.000007, 1.000007, 1.0, 1.0, 1.0, 2.0]",/m/0kpv17,Musical Album
219,/m/0mb3pjk,/music/release_track/release,/m/0dsz5s8,which release was macedonia on?,Macedonia,Braindance,219,"[u'/m/05bqh9', u'/m/04b72fr', u'/m/0p55wn', u'/m/0lmb2nr', u'/m/0mys511', u'/m/0c5rtn3', u'/m/0c3phjd', u'/m/0j14xd4', u'/m/08z4j1', u'/m/0gd8s_', u'/m/0mb3pjk']","[u'Macedonia', u'Macedonia', u'Macedonia', u'Macedonia', u'Macedonia', u'Macedonia', u'Macedonia', u'Macedonia', u'Idol', u'2001 insurgency in the Republic of Macedonia', u'Macedonia']",/m/0mb3pjk,Macedonia,"[1.000079, 1.000003, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 0.625, 0.583333, 2.0]",,
220,/m/03dhkq,/education/educational_institution/school_type,/m/05pcjw,what type of university is lee university,Lee University,Private university,220,"[u'/m/0g19tp', u'/m/055lvs7', u'/m/01tnr82', u'/m/02q23q0', u'/m/06w5wc4', u'/m/027qjms', u'/m/02rfd99', u'/m/07bp3v', u'/m/0163rx', u'/m/0g41cvm', u'/m/03dhkq']","[u'Lee Cook', u'Lee Tunnell', u'Will Lee', u'Ronnie Lee', u'Johnson Lee', u'Christine Lee', u'Lee Ha-nui', u'Lee Young-pyo', u'Brenda Lee', u'Lee Woo-Jung', u'Lee University']",/m/03dhkq,Lee University,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/01y2hnl,College/University
221,/m/0n26d,/location/us_county/hud_county_place,/m/0yyx9,what is a city located in huron county,Huron County,Wakeman,221,"[u'/m/0myhp', u'/m/0ml69', u'/m/0l380', u'/m/0jdy2', u'/m/0dj7p', u'/m/076fm78', u'/m/0nps2', u'/m/0njcw', u'/m/0mxn0', u'/m/0jc68', u'/m/0n26d']","[u'Vinton County', u'Ashland County', u'Tulare County', u'Talbot County', u'Montgomery County', u'Jefferson County', u'Harper County', u'Marquette County', u'Sequoyah County', u'Carbon County', u'Huron County']",/m/0n26d,Huron County,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/0kpym_,US County
222,/m/0fnftpz,/music/release/format,/m/01www,what kind of format was after hours released in?,After Hours,Compact disc,222,"[u'/m/015g1l2', u'/m/0fgjpb1', u'/m/0fk0cyb', u'/m/0mz5t02', u'/m/0f4ggl8', u'/m/0dsqhs2', u'/m/0g0rg91', u'/m/0fsk58r', u'/m/0q5ztdk', u'/m/0n75zlm', u'/m/0fnftpz']","[u'After Hours', u'After Hours', u'After Hours', u'After Hours', u'After Hours', u'After Hours', u'After Hours', u'After Hours', u'After Hours', u'After Hours', u'After Hours']",/m/0fnftpz,After Hours,"[1.000207, 0.00124, 0.000207, 0.000207, 0.000207, 0.000207, 0.000207, 0.000207, 0.000207, 0.000207, 2.0]",/m/01xlj26,Musical Release
223,/m/0np4j6j,/music/album/release_type,/m/02lx2r,stayin home with the blues was released in what format?,Stayin' Home With the Blues,Album,223,"[u'/m/0361v4p', u'/m/0wnqw4', u'/m/07k4p94', u'/m/0nqb97m', u'/m/0q8xyv6', u'/m/0n76nt_', u'/m/05sqbhl', u'/m/0190_5g', u'/m/0dmy_3j', u'/m/0fsf98j', u'/m/0np4j6j']","[u'The Blues', u'The Blues', u'The Blues', u'Blues', u'Blues', u'Blues', u'home', u'Blues', u'Blues', u'Blues', u""Stayin' Home With the Blues""]",/m/0np4j6j,Stayin' Home With the Blues,"[0.7, 0.7, 0.7, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 2.0]",/m/0kpv17,Musical Album
224,/m/0h2ky9j,/film/film/produced_by,/m/0h26p74,"Who produced the film ""Hot Dudes with Kittens""?",Hot Dudes with Kittens,Allison Hord,224,"[u'/m/032hg3t', u'/m/03bdh52', u'/m/04j1wrm', u'/m/0b_g_dr', u'/m/065h6l', u'/m/0288_rl', u'/m/06z0_x_', u'/m/04964y0', u'/m/01vykx9', u'/m/0gw7xkm', u'/m/0h2ky9j']","[u'Hot Show', u'With Love', u'Hot Parts', u'Running Hot', u'Hot tub', u'With Love', u'Hot Rocks', u'Hot Wells', u'Hot Butter', u'With Conviction', u'Hot Dudes with Kittens']",/m/0h2ky9j,Hot Dudes with Kittens,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 2.0]",/m/0jsg2m,Film
225,/m/038xf82,/music/release/format,/m/01www, what platform was im breathless released on?,I'm Breathless,Compact disc,225,"[u'/m/0h67p7y', u'/m/0k65g2', u'/m/0qswd57', u'/m/0h3b2_9', u'/m/0f03fsk', u'/m/039f5t1', u'/m/02q7c6g', u'/m/0g9kcw', u'/m/0fz3wtl', u'/m/03_vp1j', u'/m/038xf82']","[u'Im Seung-hwi', u'Im Chan-sang', u'Hyeong-gook Im', u'Kim Yong Im', u'Live im Capitol', u'Vogelbeobachtung im Winter', u'Aschau im Chiemgau', u'Truden im Naturpark', u'All Im Left With', u'Im Westen nichts Neues', u""I'm Breathless""]",/m/038xf82,I'm Breathless,"[0.5, 0.5, 0.5, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.375, 0.375, 2.0]",/m/03h314x,Consumer product
226,/m/0ftbjnm,/music/release/track,/m/010r5g3,What is the name of a track on the release songs of love?,Songs of Love,Always,226,"[u'/m/0frxx86', u'/m/03jh3zm', u'/m/03bxgk5', u'/m/07lz72', u'/m/0wldlgb', u'/m/09fb72', u'/m/02rj1n2', u'/m/0gkthzf', u'/m/01hf7yh', u'/m/087tz0', u'/m/0ftbjnm']","[u'Songs of Love', u'Songs of Love & Loss', u'Love', u'Sea of Love', u'Rainbow of Love', u'Prisoner of Love', u'Dream of Love', u'History of Love', u'Victim of Love', u'Locks of Love', u'Songs of Love']",/m/0ftbjnm,Songs of Love,"[1.027778, 0.8, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 2.0]",/m/03h314x,Consumer product
227,/m/051_y,/people/cause_of_death/people,/m/07zhp2,Which football player's cause of death was murder?,Murder,Fred Lane,227,"[u'/m/0120_l5', u'/m/0m7bymz', u'/m/0tr0lpt', u'/m/0nms2_', u'/m/0lv5ph4', u'/m/030f862', u'/m/01mbc8p', u'/m/0nrqmxp', u'/m/0mpwfk4', u'/m/0g09k7j', u'/m/051_y']","[u'Murder', u'Murder', u'Murder', u'Murder', u'Murder', u'Murder', u'Murder', u'Murder', u'Murder', u'Murder', u'Murder']",/m/051_y,Murder,"[1.000018, 1.000018, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 2.0]",/m/0kprtg,Cause Of Death
228,/m/0jtdp,/film/film_genre/films_in_this_genre,/m/0b86qd,What is an example of a documentary film?,Documentary film,Dave Chappelle's Block Party,228,"[u'/m/0jsg2m', u'/m/01vvr9y', u'/m/0rqj1jg', u'/m/05k5j__', u'/m/0hj3mwf', u'/m/0jsgcy', u'/m/01xps7l', u'/m/02x9m', u'/m/0bd62l', u'/m/03h_89g', u'/m/0jtdp']","[u'Film', u'Film', u'2012 International Documentary Film Festival Amsterdam', u'Film director', None, u'Film performances', u'Film Series', u'Film criticism', u'Nature documentary', u'Roll Film', u'Documentary film']",/m/0jtdp,Documentary film,"[0.75, 0.75, 0.666667, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/01xrzks,TV Genre
229,/m/03rjj,/location/location/contains,/m/0fz7f_,name a town and comune in italy ,Italy,Avetrana,229,"[u'/m/0fqgrp', u'/m/0ndrlmp', u'/m/0c36g_x', u'/m/010vl7_', u'/m/06hydhx', u'/m/01bz0sm', u'/m/01r5sc0', u'/m/04pgdhz', u'/m/0q521w', u'/m/02r4hv4', u'/m/03rjj']","[u'Italy', u'Italy', u'Italy', u'Italy', u'Italy', u'Italy', u'Italy', u'Italy', u'Italy', u'Italy Fed Cup team', u'Italy']",/m/03rjj,Italy,"[1.000003, 1.000001, 1.000001, 1.000001, 1.0, 1.0, 1.0, 1.0, 1.0, 0.00159, 2.0]",/m/01mp,Country
230,/m/0c6fz,/location/location/people_born_here,/m/0gc251v,What actor was born in lodz,Łódź,Jerzy Kamas,230,"[u'/m/0c6fz', u'/m/0bvc20r', u'/m/0274426', u'/m/01m4plg', u'/m/0fwylqj', u'/m/02wx3wr', u'/m/01ymdv', u'/m/05qcrw', u'/m/0242_w']","[u'\u0141\xf3d\u017a', u'Lodz Ghetto', u'Great Synagogue, Lodz', u'Theo, wir fahr\u2019n nach Lodz', u""Theo, wir fahr'n nach Lodz: Ihre gro\xdfen Erfolge"", u'The Story of Chaim Rumkowski and the Jews of Lodz', u'\u0141\xf3d\u017a Voivodeship', u'\u0141\xf3d\u017a Ghetto', u'Battle of \u0141\xf3d\u017a']",/m/0c6fz,Łódź,"[0.781749, 0.75, 0.625, 0.583333, 0.55, 0.55, 0.189293, 0.019214, 0.003279]",/m/01m9,City/Town/Village
231,/m/0464sly,/astronomy/asteroid/member_of_asteroid_group,/m/0cqbc,what member of asteroid group is 8668 satomimura a part of ,8668 Satomimura,Asteroid belt,231,[u'/m/0464sly'],[u'8668 Satomimura'],/m/0464sly,8668 Satomimura,[2.0],/m/021ynng,Asteroid
232,/m/0hcr,/film/film_genre/films_in_this_genre,/m/0h2mbcr,what movie is an animation by Clemens Kugar,Animation,Stuck in a Groove,232,"[u'/m/094hwz', u'/m/0gxblrf', u'/m/05ws8z', u'/m/026ng_6', u'/m/0crwcxp', u'/m/02blm6c', u'/m/0swp0f0', u'/m/0crr_gj', u'/m/0crx1x9', u'/m/0cs6ss6', u'/m/0hcr']","[u'Animation Director', u'Family Feature Animation', u'Fox Animation Studios', u'Hiroshima International Animation Festival', u'The Animation of Alexeieff', u'Computer animation of a camshaft', u'Devil Survivor 2: The Animation', u'Extreme Animation: Films by Phil Mulloy', u'The Animation Show: Vol. 3', u'The Great Animation Studios: The Fleischer Studios', u'Animation']",/m/0hcr,Animation,"[0.75, 0.666667, 0.666667, 0.625, 0.625, 0.6, 0.583333, 0.571429, 0.571429, 0.5625, 2.0]",/m/01xrzks,TV Genre
233,/m/06nbt,/film/film_genre/films_in_this_genre,/m/026yxql,what is a satire film from 1969?,Satire,Blaumilch Canal,233,"[u'/m/06nbt', u'/m/05mrx8', u'/m/0hj3nby', u'/m/0cq22mq', u'/m/02bh7k5', u'/m/015jb0', u'/m/02qz4zp', u'/m/07238']","[u'Satire', u'Political satire', u'Media Satire', u'Spoofs and Satire', u'1867 edition of the satirical magazine Punch, a British satirical magazine, ground-breaking on popular literature satire', u'Islamophobia', u'Satires', u'Sokal affair']",/m/06nbt,Satire,"[1.957472, 0.752506, 0.75, 0.666667, 0.527778, 0.017106, 0.010296, 0.001634]",/m/01xrzks,TV Genre
234,/m/0fz3c6l,/music/recording/artist,/m/0407f,Which artist recorded georgia?,Georgia,James Brown,234,"[u'/m/04964h0', u'/m/0n_c0v', u'/m/0j8n_fj', u'/m/04y0t6', u'/m/0dtb725', u'/m/0ml4lx_', u'/m/0mnwck9', u'/m/0kmcfvs', u'/m/0f4y6sx', u'/m/0jdvjnz', u'/m/0fz3c6l']","[u'Georgia', u'Georgia', u'Georgia', u'Georgia', u'Georgia', u'Georgia', u'Georgia', u'Georgia', u'Georgia', u'Georgia', u'Georgia']",/m/0fz3c6l,Georgia,"[1.0, 1.0, 1.0, 2.6e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",/m/0kpv11,Musical Recording
235,/m/0c4t49m,/people/person/gender,/m/02zsn,What was diana festa-mccormick's gender?,Diana Festa-McCormick,Female,235,"[u'/m/0c47yxs', u'/m/05spxj8', u'/m/01rfv38', u'/m/0bqzk67', u'/m/07n5mb0', u'/m/052274h', u'/m/0fh49jj', u'/m/026ps1', u'/m/0ft9cmn', u'/m/0w0mn1t', u'/m/0c4t49m']","[u'Diana Wong', u'Diana Durre', u'Diana Haddad', u'Diana Frank', u'Diana Ross', u'Diana Lambert', u'Diana!', u'Diana Krall', u'Dirty Diana', u'Diana Mar', u'Diana Festa-McCormick']",/m/0c4t49m,Diana Festa-McCormick,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/01xryvt,Author
236,/m/0dby_y,/people/person/gender,/m/02zsn,What gender is elizabeth malecki,Elizabeth Malecki,Female,236,"[u'/m/0g2sty', u'/m/04nkssn', u'/m/0k8nwlw', u'/m/0g5q8d6', u'/m/0t60gbl', u'/m/0wcy5qq', u'/m/027h8dt', u'/m/06w53l', u'/m/03cnpxd', u'/m/076l64', u'/m/0dby_y']","[u'Elizabeth Jackson', u'Elizabeth Pasieczny', u'Elizabeth Andiego', u'Nancy Elizabeth', u'Elizabeth Stopford', u'Elizabeth Craft', u'Elizabeth Egerton', u'Elizabeth Ruth', u'Elizabeth Hawthorne', u'Elizabeth Elstob', u'Elizabeth Malecki']",/m/0dby_y,Elizabeth Malecki,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/0jsg4j,Film actor
237,/m/040q7p6,/cvg/game_version/platform,/m/070c4,madden nfl 98 was developed for what gaming system,Madden NFL 98,Super Nintendo Entertainment System,237,"[u'/m/040q7p1', u'/m/02hmqdh', u'/m/02hly43', u'/m/02hm0_k', u'/m/05x0lv', u'/m/040q7wk', u'/m/02hlp4c', u'/m/04j8b2_', u'/m/04j8b26', u'/m/05sxpd6', u'/m/040q7p6']","[u'Madden NFL 98', u'Madden NFL 06', u'Madden NFL 06', u'Madden NFL 2003', u'Madden NFL 2002', u""Madden NFL '95"", u'Madden NFL 2001', u'Madden NFL 09', u'Madden NFL 09', u'Sin\xe9ad Madden', u'Madden NFL 98']",/m/040q7p6,Madden NFL 98,"[1.00463, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.416667, 2.0]",/m/02hk9z5,Video Game Version
238,/m/04yltpc,/book/book_edition/author_editor,/m/034bs,who wrote 1984,1984,George Orwell,238,"[u'/m/0dqt2wz', u'/m/0qcmj44', u'/m/0_k3pcv', u'/m/04ylthx', u'/m/0l9ngg3', u'/m/0rwrkf', u'/m/031bkwt', u'/m/0pd58dh', u'/m/0mf7d87', u'/m/0nnk1k1', u'/m/04yltpc']","[u'1984', u'1984', u'1984', u'1984', u'1984', u'1984', u'1984', u'1984', u'1984', u'1984', u'1984']",/m/04yltpc,1984,"[1.000018, 1.000018, 1.0, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 1.8e-05, 2.0]",/m/01xryw5,Book Edition
239,/m/0w6dx,/location/location/containedby,/m/09c7w0,what country is lake belt township in?,Lake Belt Township,United States of America,239,"[u'/m/0cwwj1', u'/m/047dc7n', u'/m/0vdzb', u'/m/0l0lnh3', u'/m/0vqc0', u'/m/089kz0', u'/m/0wfr9', u'/m/028c7n4', u'/m/0vddt', u'/m/01_5sbv', u'/m/0w6dx']","[u'Lake Pancharevo', u'Sand Lake', u'Erie Township', u'Lake Michigan', u'Mussey Township', u'Tule Lake', u'Lambert Township', u'Frankfort Township', u'Faithorn Township', u'Hayden Lake', u'Lake Belt Township']",/m/0w6dx,Lake Belt Township,"[0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 2.0]",/m/01m9,City/Town/Village
240,/m/016zgj,/music/genre/artists,/m/05zwnhq,What genre of music does alternative country make?,Alternative country,Midnight in Oklahoma,240,"[u'/m/04w20j7', u'/m/01hj620', u'/m/01hhn2f', u'/m/01lmh_r', u'/m/0wkttj', u'/m/01fd8qk', u'/m/0gwzr_z', u'/m/0497kpc', u'/m/02q1ndz', u'/m/0g31h6d', u'/m/016zgj']","[u'Country', u'Crazy Country', u'Country House', u'Country Boy', u'Rainbow Country', u'Patriotic Country', u'Wide Country', u'Country Comforts', u'Country Heart', u'Alternative Collection', u'Alternative country']",/m/016zgj,Alternative country,"[0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 2.0]",/m/0kpv1t,Musical genre
